image_id,angle,speed,image_file_paths
137,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\137.png
138,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\138.png
139,0.125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\139.png
140,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\140.png
141,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\141.png
142,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\142.png
143,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\143.png
144,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\144.png
145,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\145.png
146,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\146.png
147,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\147.png
148,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\148.png
149,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\149.png
150,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\150.png
151,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\151.png
152,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\152.png
153,0.375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\153.png
154,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\154.png
155,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\155.png
156,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\156.png
157,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\157.png
158,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\158.png
159,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\159.png
160,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\160.png
161,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\161.png
162,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\162.png
163,0.3125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\163.png
164,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\164.png
165,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\165.png
166,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\166.png
167,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\167.png
168,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\168.png
169,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\169.png
170,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\170.png
171,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\171.png
172,0.0,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\172.png
173,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\173.png
174,0.125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\174.png
175,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\175.png
176,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\176.png
177,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\177.png
178,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\178.png
179,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\179.png
180,0.25,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\180.png
181,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\181.png
182,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\182.png
183,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\183.png
184,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\184.png
185,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\185.png
186,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\186.png
187,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\187.png
188,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\188.png
189,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\189.png
190,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\190.png
191,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\191.png
192,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\192.png
193,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\193.png
194,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\194.png
195,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\195.png
196,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\196.png
197,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\197.png
198,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\198.png
199,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\199.png
200,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\200.png
201,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\201.png
202,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\202.png
203,0.1875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\203.png
204,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\204.png
205,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\205.png
206,0.6875,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\206.png
207,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\207.png
208,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\208.png
209,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\209.png
210,0.8125,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\210.png
211,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\211.png
212,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\212.png
213,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\213.png
214,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\214.png
215,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\215.png
216,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\216.png
217,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\217.png
218,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\218.png
219,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\219.png
220,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\220.png
221,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\221.png
222,0.5,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\222.png
223,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\223.png
224,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\224.png
225,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\225.png
226,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\226.png
227,0.4375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\227.png
228,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\228.png
229,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\229.png
230,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\230.png
231,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\231.png
232,0.5625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\232.png
233,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\233.png
234,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\234.png
235,0.8125,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\235.png
236,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\236.png
237,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\237.png
238,0.625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\238.png
239,0.9375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\239.png
240,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\240.png
241,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\241.png
242,0.875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\242.png
243,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\243.png
244,0.9375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\244.png
245,0.625,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\245.png
246,0.4375,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\246.png
247,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\247.png
248,0.5625,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\248.png
249,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\249.png
250,0.25,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\250.png
251,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\251.png
252,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\252.png
253,0.75,0.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\253.png
254,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\254.png
255,0.6875,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\255.png
256,0.5,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\256.png
257,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\257.png
258,0.9375,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\258.png
259,0.75,1.0,G:\My Drive\0. MSc MLiS\google SPRING SEMESTER\1. PHYS4036 MLiS2\MLiS2 Project\KAGGLEDATAmachine-learning-in-science-ii-2025\training_data\training_data\259.png
